"review_id","author","rating","text","timestamp_iso","timestamp_unix","thumbs_up","app_version","source_country","source_sort","avatar_url"
"5e49ee09-9665-4d6e-8a06-29c88d497ba9","Lynn Travis","5","change is good. very relaxing game I lovevit","2026-05-16T20:36:58+00:00","1778963818","0","15.300.100","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjUiWKYRhA3DpfApbXpQ-aeS0bze4kaX_9SyBtBW7RPiLaMvcTvaSQ"
"ec1499c0-e1cb-4bdf-b769-cfd28dba86cb","Theresa Holmes","2","the problem has not been not be fix/the reward points are like this 2/2ball OK 2nd 2/2 balls five times presting you get the 2/2 and making ball takes up to 30 times presing anything up 30 times ..having alotot Trouble I have reported it but nothing has been done. iam sick and tired off it . please fix the problem the problem is still there but I have learnt to wait before pressing the next rewardnot fix","2026-05-16T01:00:56+00:00","1778893256","7","15.300.100","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocLGxKMTL45VbP_1BIjYnHj0IBKG0maEZvMN4f9jKlajP64tiQ=mo"
"ecd44a02-6a66-4b57-9e3f-335acb6041bb","Gale Santos","1","PLEASE STOP SHOWING TIK TOK ln order to earn extra moves. First they are too long and most importantly a lot of them are OFFENSIVE. Even after suffering through the ad the reward is NOT given. There are SO MANY THINGS WRONG WITH THESE ADS..PLEASE STOP showing them!!!!!!","2026-05-15T21:15:32+00:00","1778879732","6","15.300.100","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocJ1AnKovH3TYT4O7opoBkGZ5g6Jo0pSuQac8xfWM3he735GVw=mo"
"b14a2bb5-2385-440e-b85a-47769f810b34","A Google user","5","I love this game,play it everyday.Still enjoying panda pop,it is my favorite game.👍👍👍👍👍","2026-05-15T18:21:11+00:00","1778869271","0","15.300.100","US","NEWEST","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g"
"0a1399b7-8250-403e-9e8a-b9200b934300","Lisa Traficanti","1","once again, another ad video describing the game before you install, that's a complete lie and had nothing to do with this game. I saw the ad pop up, watched it, or looked like a pool style game with spikes to stop your shots without some actual strategy.... went here to install and i see a bunch of teddy bears and kids stuff with not a hint of what the claim was in the ad video! ridiculous. dishonest. no thank you","2026-05-15T10:08:34+00:00","1778839714","0","","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocKPFmLwKOO4qhm7U8Jsgp-D7-bBLm2O4_i3owFYYy5mzh7nTw=mo"
"337f6e2b-a953-479e-a2fc-1e5d0e91320b","Donna Clements","5","Fun game, very challenging. Have been playing for years, still enjoying it. I am still enjoying this game.","2026-05-14T20:11:18+00:00","1778789478","0","15.300.100","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocI6cbOLk7INTBa9SFccnqJ3pawG0p7L8KQ7FKFcyGSxKbylog=mo"
"c127a6d9-cde1-4396-bff1-bdc2b0639eb9","Deirdre","1","Was so much better when it was just a basic bubble pop game. Far too much rubbish within the game it's not worth playing!","2026-05-14T10:24:07+00:00","1778754247","1","15.300.100","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocKzUjeihHiBv35H77hoF65EZfwRRoCzu5h67t_Mqff4EeGSDgyK=mo"
"9096660a-b459-49ec-b79c-b92b5e78ab71","Ariel lynn Dawson","2","it is up beating. And the graphics are beautiful","2026-05-14T00:34:37+00:00","1778718877","0","15.200.000","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocJbNpDYR3_EqDGcLMFjqtqtWwsmvXFAqEruOWkPIL9M2GoJ7A=mo"
"77fcff02-1d42-44b0-a17f-25570d453393","charlotte bennett","2","It's fun to play, but I no longer get extra bubbles and no more free boosters! The booster that gives you extra bubbles does not work!","2026-05-13T18:41:06+00:00","1778697666","0","15.300.100","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocKy2eu2t9a0Hd-KHU20ZCJf2qqVL_ypyf3CWPERgJkqpwJdew=mo"
"7251c238-130f-4091-a09b-edfb58ee695b","Cosme R Colon","5","Challenging, variety and strategy is all you need to continuosly win. Goodluck!","2026-05-13T17:43:36+00:00","1778694216","0","15.300.100","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjXEIx46ni4y5kRHO27O-pzZ1wF_GWOtllHWSIzJ0QbsOJ8SEDs"
"3c6463a2-ea46-4954-89e5-29dcf32c9cc4","Jeffery Mccloud","5","fun relaxing and eases stress","2026-05-13T14:23:37+00:00","1778682217","0","15.300.100","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocIItf0emjhBUBpUqjj1E2Z9har4lHdtzDgU7Stbn5FhD8UnGQ=mo"
"b9a8c245-936e-4c9d-84a5-dac87a42e92c","Lillie DeLeon","5","Love it!🩷 I love the game and graphics.","2026-05-13T01:54:29+00:00","1778637269","21","15.300.100","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjWgh8izYJ5415jqEwchmtzI6MWwzsFZ5rzzQCs2K3AU7KAdAw9peA"
"28bc6f17-7e3e-4c41-ac70-7a1269386149","Jean Duquette","3","I really use to enjoy this game, but there are to many repetitive ads.","2026-05-13T00:31:56+00:00","1778632316","0","15.300.100","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocJW6biLqcDc-jRPV4fz3MZqBBvfU1U_QxrkPO1XFELHOabvHw=mo"
"a930b4fa-84b1-4486-820d-d3723bb54c5a","Nomawethu ettan Manzini","4","i really love this game to the point that I even complained to their website when it stopped loading.This is the game i grew up playing on others phone and now it's on mine.Am on level 811 at the moment, which says Alot😁😆","2026-05-12T07:53:26+00:00","1778572406","0","15.200.000","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocJJPHWCo6gVqsBM2bszpL2WM3yJ0XtGv-qf9MzstUmgP79xpg=mo"
"171fdd2f-e712-4fc3-a93a-c4f07fba7cf4","Sam Dunn","4","been playing this game for over 10 yrs, and I find it both relaxing and sometimes frustrating. but obviously I enjoy the game","2026-05-12T02:57:15+00:00","1778554635","0","15.200.000","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjVJGfAtQ7BVQ9Bd1iW7iCkwD4-cc66xwIqzfMGiYRgM-iyNNg"
"fbe614c8-c3cf-46e9-864e-b53d541f1167","Sandra Austero","5","the rewards are great. The challenges are fun.","2026-05-10T06:10:42+00:00","1778393442","0","15.200.000","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocIposxHQ4cUSqCjz045l4i4XGwX6b7v2aA56hXrIba-3wxE4g=mo"
"e71eb93f-099c-409c-9bfb-acd94ea82dd7","Barbara Drury","5","Absolutely Love this game very easy to learn most of all no ads","2026-05-10T03:14:08+00:00","1778382848","0","15.300.100","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocKrkmTZmBpoPDrNERVnJLfsE_UP8x7MPjaSFlukvaJl2mBalw=mo"
"c5fcb49f-c273-4ec9-9cf3-495d1f731de4","Sandy Wheeler","3","Still my favorite game of all times but I just want to know why I can't get a power up or extra balls when I've played a level so many times I see it in my sleep. I use to get both all the time; Now, Nothing! Jam City answers please.","2026-05-09T22:02:44+00:00","1778364164","12","15.200.000","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjXzyHG0gdYMOWu39sKXDzbDp71B7Phw6VT-ZKmotxLYuL0rrVRT"
"85ff94a7-a5cd-4125-9a16-1fd81c2c4e66","Jax Solorzano","4","B I like this game and it's free, but I found a couple other free bubble apps that I liked just a wee bit better, uninstalled.","2026-05-09T11:07:58+00:00","1778324878","0","","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjVtB2ReChl6uRtmhwbLMlZAmsIsOvV7Qa27o31IM16yUJLgMNLM"
"59dc8bc6-fbab-446a-a295-5e9496966135","A Google user","5","fun i love it so much fun yeah","2026-05-09T10:53:55+00:00","1778324035","0","15.300.000","US","NEWEST","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g"
"e37a97d1-cace-4dcd-8c69-6f37e816c70a","Sarah Paschall","5","The game has been a lot of fun with very minimal ads so far!","2026-05-08T20:25:04+00:00","1778271904","0","15.200.000","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjUT_kbyJecF_yAaENSL6XDUWcuPcqWDAFh5yUzt004Hh9OPHNpT"
"25d43c80-3963-4bd0-97df-ad33b74a91e4","Marti Weaver","5","Level 2295....woohoo!!!!! Panda Pop is addictive!!! I love this game!!!!","2026-05-07T21:24:25+00:00","1778189065","1","15.300.000","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocIFGkWl79q69ImbFjBDeZx_KfyZ7qXhQ9kElKeFW8KqT43kYQ=mo"
"564fb4ed-0612-49f5-9e55-f520879a3a0c","Rebecca Westfield","4","fun and exciting enjoy","2026-05-06T18:58:14+00:00","1778093894","1","15.300.000","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocJyf5zmQ7LIGk_gJR7Mf30YT1rujJ_dJIirdeiSElR5iB0c2w=mo"
"2edbb80b-ab1a-4d0f-875b-748de51745e6","Linda Martines","5","love it playing this game I just love the Panda's . ❤️","2026-05-06T17:37:19+00:00","1778089039","3","15.200.000","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjUnES11Hvyw22Tw0uDyyqo3du9nvW-rUfgjXA8Xav2OyPU9zJeN"
"796989ea-7fda-4ddc-8c99-d8ffc5ddb9c3","Audibabe Johnson","5","Been playing panda pop now for many years and love it. I'm not the brightest spark so I need an easy game to do, you get great giveaways like 24h free from time to time. Also great how you can play on two devices and it keeps your levels.","2026-05-05T11:28:49+00:00","1777980529","0","15.200.000","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjV2uilBngW6MTxjNB54yi9GScKuzBsyNfTrJupSBJfLiLMv6B4N"
"24e73f1d-5092-4716-9d9a-495a4b5a0cb9","laura derico","5","at level 3027!!! I suppose I am addicted lololol","2026-05-05T02:34:13+00:00","1777948453","0","15.200.000","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjU6NuPWoEi4PiAEjNoPzPlAuPLMQwIhrN_kpx7WZYXhRxpVlXA"
"e093a1ec-dd5b-4d6a-809a-489ccd78080b","Paulette Simmons","5","I'm back!!one of the best games in the world. No complaints.everything s GOODDD!!!!","2026-05-04T21:52:37+00:00","1777931557","0","15.200.000","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjWFmfXFZhQQpWFc_Jp78J_TRUPDjI8zqlVg7C4Y0Mc3gU1fhrwM"
"bd8d070c-00c9-4312-83b6-cfa26e05d701","stella Allinson","2","FULL OF FAKE ADDS FROM FAKE SITES SELLING FAKE WEIGHT LOSS PATCHES AND CLAIMING TO BE FROM BOOTS THE CHEMIST. THIS NEEDS TO STOP! IT TARGETS VULNERABLE PEOPLE AND SCAMS THEM","2026-05-04T11:01:46+00:00","1777892506","0","15.200.000","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjXkk3Vp2K6i_IPXg9Dhj7ttMqjgP9mPa-__tZ0WUEEzptWV6hM1"
"810fa252-e7d8-42e9-bf6f-52a387b30c54","Phil Ronaldson","5","I'm making my through the game again from scratch on my new phone. Only about half way to where I was before at level 5400, but still enjoying there ad- free challenges. Keep up the good work. Phil","2026-05-04T10:06:32+00:00","1777889192","112","15.200.000","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjWofHoRRmQ7efSkZlpvBK-YQ1GbJcozmalPr-Q21qx5RfiKSD_F"
"10ac0edb-5bee-4c08-9151-7aea7460072e","Michelle Brown","3","please stop the pop ups when you load the game.. puts me off playing it.. 14 times I had to press the x before playing an actual level..","2026-05-03T20:13:12+00:00","1777839192","0","","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjW7tyy2q4Y7CnyALIdiquSDBEFRsnXyVxDjnV4TMg7GWmyILv8"
"403bfa0c-645b-4f0f-86d4-4c7e070b864f","shennetta carpenter","5","I love this game with so many different levels","2026-05-03T16:05:46+00:00","1777824346","0","15.200.000","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocJR6od5sDfzGhpcPEfsBaebBy6Z3MNCUMWHYunf4Dx2n9KH6EA=mo"
"b875a1d2-8404-4206-a970-b4f8337adcc5","Vikki F","2","very frustrating because it forces you to spend real money to play","2026-05-03T01:11:29+00:00","1777770689","1","15.200.000","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjVZ1NapUPmHF3kkkvqnwRYH7sHALdnpKEGwWjJZIiPtCcO3hB0"
"4b42afdf-815e-49a5-a1a5-cecfb4396d54","Elizabeth Ramsey","5","I enjoy your game, but your practices cost you money. you know what you do, I have no need to review what you already know. I don't think anyone enjoys not winning because of your practices. you're getting better, I love this game but won't take any BS","2026-05-02T19:52:17+00:00","1777751537","4","15.200.000","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocIqjHtu2V9hylr_BSMRpJdXG4oO3QVGvtpY_0HHazz1kT0wKA=mo"
"8c21bcac-cb10-4476-af15-3aa7e35d2224","David Popov","1","rip my phone progress (no hate to the game) (couldn't find the Facebook option from outside and inside)","2026-05-02T16:11:39+00:00","1777738299","0","15.200.000","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjWRptshI4TRNCnIuyAXQVkoWHuaVUd5WjnijxjSnQqSAvz5vbGt"
"526a8619-a85c-4d66-a631-2e6e4b8ea4b1","Shana Arant","5","Panda Pop I love this game has really helped me on my PTSD with no commercials when I feel it coming on, thanks Panda Pop😁","2026-05-01T16:04:18+00:00","1777651458","0","15.200.000","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjUh-9al-77M-JvGrmCDDAPhiP8aYOUhesjcwPSdES1SjAzCk6w"
"ee54e83d-e045-48b7-924e-05a498c9b1ae","Kristy Mills","5","I love this game. I took a break from the game because I couldn't pass a hard level but when I decided to play again I finally beat the level. I like the challenge of the game. I don't mind watching ads but I do feel some of them are way too long","2026-05-01T06:12:47+00:00","1777615967","1","15.200.000","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjWyl4MhfB_BVGoy6BNP4xgDJKP6eRPIPkQSb9FGta30aL9LZ6yW"
"7007b99a-1a58-4c9e-a015-654a177f8b88","Sue Badwal","5","It's a fun game I like it but some levels are hard to beat, I don't like to buy bubbles. Some lentils doesn't help too. I still recommend to play.","2026-04-30T15:23:09+00:00","1777562589","2","15.200.000","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocIMkxSkyIrfPUV4Xn1RkuB25FEHIj0CU0TyGNDp3pS8l9mjRA=mo"
"9ccb55c2-ce68-4713-b9df-8f4a14dfd867","Norma Eckholm","5","it's really fun, and challenging","2026-04-30T13:34:08+00:00","1777556048","0","15.200.000","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocJqluEfSuS-4zxumzxqHjk4v0SrAfsQ9sjLKv5G89X66OupYA=mo"
"c592d660-ff64-465a-8e8d-a9c93d9cf91c","Frieda Tyson","5","I'm in Love 💓💓 with this game I have been playing it every since 2001 I'm definitely addicted to the game keep me focused on concentrating and achievements of winning I'm on my way to the 4000th level","2026-04-29T16:59:50+00:00","1777481990","0","15.200.000","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocKzFOW4yT3PPw1gFWTiZFrqa74ctH01PWsG80UuZljk_9N8Bg=mo"
"0434418e-9c7f-401e-a51e-dded8e84c17a","Jayne Knight","5","Enjoying the game sometime frustrating 🙃 very bloody enormously ignoring as i have nearly won you give rewards then I get cut off , saying no Internet connection, which I clearly have , so probably will stop playing , had enough","2026-04-29T08:41:43+00:00","1777452103","0","15.200.000","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocJT8pY2-Vqk9VOh4QWd3ek9-R4OvYnDGFRqKRTdluU5KTyREw=mo"
"d653a13a-b5c1-47f8-be64-aa7939461d54","Steven Watson","1","Its a good game wich ive enjoyed for nearly 7 yr but one bug bare is all the adverts there constant temu adverts for 2half minutes constant panda portal same games all the time and the adverts for other games are longer than the game takes","2026-04-28T17:45:53+00:00","1777398353","1","15.200.000","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocJ2wWZsJlvjNkLk3FOxjIE8-O9ETWXS87435y9eZ_CvRe9l9Q=mo"
"35a24ce8-a4d8-4984-9f37-fc49ce94843b","Fontella Taylor","5","love the different areas levels","2026-04-28T13:06:06+00:00","1777381566","0","15.200.000","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjX19dKNxUc5n-Eboh_O1eZyCHhFpuQFNT1VYgm1h3xl_OHYamWF"
"50956180-da65-417d-88a9-00e1dbb3b06d","LISA ANN MOORE","1","Why are the adds so freakin long to get a extra balls or helps??? Other games are very quick to watch an add & get rewarded!! Do better developers!!!","2026-04-28T01:42:38+00:00","1777340558","0","","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocKw1lB8skdfjHSFwVcPmclOEektFVbAMILczlLGFk6HtdtwZQ=mo"
"d411da50-4d60-4865-9bfb-afbf4af63cc7","Tanya Boyd","5","I love this game I put it on all my devices","2026-04-27T23:49:17+00:00","1777333757","0","15.200.000","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjURdq7Ur9hLFuBdGj97Pqciw1EjAu0KeZZyfDiwqHsHGVKAT-U2"
"6326a31c-fbcf-4bdb-a7c9-673749d3ac29","Tina Figueroa","5","great thinking game. I miss the baboon challenges though.","2026-04-27T16:23:31+00:00","1777307011","0","15.200.000","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocLx_S-0-g5O59VH6_NZ_6J4xB7zdS5Ujaln6TgIzbyHJoXi=mo"
"93445034-b7e0-41bf-87a7-6e82c9bd8b67","Nancy Hardwick","5","march 10, 2026 ...yay. finally back to almost normal...stillmloving panda Pop April 26,2026.. still moving and enjoying Panda Pop","2026-04-26T20:13:20+00:00","1777234400","6","15.200.000","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocJjkvpsh1YE6H2_JtfESR3RkZuXoSM5YmmvCr4hR8xB1dLrSA=mo"
"7f9dd96c-de4e-4aaa-9044-75093c587490","Ruby Lee","5","I love to play panda bubble shooter ! good game !","2026-04-25T22:00:27+00:00","1777154427","0","15.200.000","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocIz644G1lXdzqaoz0p8CHeL7wZ8yL6qaOA61KJyf-N4ECgyyw=mo"
"c19b6ba0-de92-4956-9813-dcf1b59f8fbc","Lori Harlow","5","l like a game when it's a challenging game and fun exciting. this is one of them. Thank you","2026-04-25T17:57:32+00:00","1777139852","3","15.100.000","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjV_ayU_iiucjbFQQkYEwXu70RBkNN-2oqfAYa8CacS-5C8YOemo"
"8a6f7b89-cbf9-4f4e-a6be-870b3306ba72","Dion Yee Zhen Ying","5","Good morning, it is a nice and fun game to try playing with! I really enjoyed it very much. Thank you and goodbye.","2026-04-24T02:37:22+00:00","1776998242","0","15.200.000","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocLDfyzaq7-Vjmz2yGjGTSBRr9XeKOsE-YnzhF1zpK66Gydkrg=mo"
"801e5958-db22-4c1c-88ed-0e95b674573d","robin colbert","5","I enjoy playing this but do you have any different game pop... Every level is the same I need something different getting bored with this game....","2026-04-24T00:19:51+00:00","1776989991","0","15.200.000","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocIcecOmCf6FkWjdHV45RtUk_7AlWibkiq4RlDbdXYToohMtyQ=mo"
"86722197-d015-4ff8-80b9-8466e30f5079","L Kelly","4","As a long time high level 4853 player I enjoy the challenges and varied play however it is noticeable that changes with increased ads and decreased free bonuses like extra bubbles and colour match bubbles have occurred meaning some puzzles take many attempts to solve unless you spend real money which spoils my relaxation and enjoyment. If ads are necessary to increase the game revenue then free rewards should be increased to compensate players for their unpaid contribution to advertising revenue","2026-04-23T22:21:34+00:00","1776982894","3","15.100.000","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocL_ID7G_uJn0yy4SfzgixdOgiNWgPNdN-K3yOqBBwvyvESJdg=mo"
"804694c7-2266-4fd1-9fd1-10e3ad889c2d","shilpa sharma","5","It is very annoying to watch a minute advertisement to get extra 3 balls and still don't get it","2026-04-23T19:59:31+00:00","1776974371","0","15.200.000","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocK9zuJOLOgHhGmj69_Hn58eFdf6azgPBFA9Hlr6bHw37flY2w=mo"
"e91f095f-0a02-4a06-ba96-6ef245a862fe","evelyn vargas","1","Becoming to hard to play now.","2026-04-23T16:27:41+00:00","1776961661","1","15.200.000","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjU7vB7-xP3GSlAE00vLeYFbnncsbPeSLG53-Dxq4_hbZsINxXJy"
"c0882962-6de5-4497-99bd-4e5d349c4d7d","Dolores De la Rosa Jones","5","I am on 990 but I had to get another phone because it fell in the toilet what happened ,can i play game .","2026-04-23T00:15:02+00:00","1776903302","0","15.200.000","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjWFxW2Nl2EQqX6sKGFqu2nAyylbbDFaUqsDfP2dz34KEJyhUlM"
"cc141c6e-2bd8-43ca-bf79-0e462df72928","Rhonda Cotten","1","I'm on 1459 & I ♡ this game. pls bring bk the all 4 lanterns that created the coolest dragon! it's 3D effect looked as if it was coming out of the phone! I also noticed that u guys updated 1 of ur other games that some have played 4 some time & fixed it where u have 2 pay n order 2 advance so please dont do this with panda pop, PLEASE! PP is the 1st game that I played on my 📱& just about the only 1. i dont put money on games so n short if u do change it I'm coming 4 u all!!! jokin but seriously","2026-04-22T19:07:35+00:00","1776884855","17","15.200.000","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjV6s7Z1XhsmcYvWfAP9H2GQ7XIHT6NQgitPD4XXEY_G791NPXQ"
"b7828cc6-1737-474e-8cb9-5ff7b407be71","LaVon Fleming","5","Game is competitive that's for sure 😁 I have been casually playing this game on and off for years and only made it to level 5 # 3726 👍 I have downloaded all kinds of games and keep going back to this one","2026-04-22T13:30:07+00:00","1776864607","0","15.200.000","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocLXs0uUcnwkkm0up9r8gXe7OhMgkv0xaIzWo0XRWI_n0Tw8TQ=mo"
"6e97c43d-0418-474c-b58e-792c857cdbca","Lisa Ross","5","Great way to relax, fun and challenging.","2026-04-22T12:55:29+00:00","1776862529","0","15.200.000","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjVvYR6RnqckG5xiz-3J7J9VUp5vzxKEPT3-z-y9jHLRzR9fFiKH"
